note_density,avg_pitch,pitch_std,avg_duration,duration_std,avg_velocity,tempo,file
28.500698878790285,61.775978071268376,19.19977471708095,0.16876396430351356,0.25809512701764076,87.79591328183405,173.10082359775905,R/R/U/TRRRUTV12903CEA11B/2740bc2a1cd9bae5dfb5ddc40f2aefb9.mid
38.219184485899305,60.18792689680635,16.502788070725032,0.1693087891175931,0.24010456096774524,97.80228908990216,171.61799240410414,R/R/U/TRRRUTV12903CEA11B/69df087321438541ae7c8f064b109917.mid
28.500876367147818,61.775978071268376,19.19977471708095,0.16892638598305504,0.25815007660053113,87.79591328183405,173.14066537022802,R/R/U/TRRRUTV12903CEA11B/8fb2f7f63945b607141c6b6d342e41a5.mid
38.21950389499109,60.18792689680635,16.502788070725032,0.16934702585610087,0.240083687453275,104.96750969171129,169.98166322807862,R/R/U/TRRRUTV12903CEA11B/a8a167f3ab4d81560b65095e7565a837.mid
28.500876367147818,61.775978071268376,19.19977471708095,0.16892638598305504,0.25815007660053113,87.79591328183405,173.14066537022802,R/R/U/TRRRUTV12903CEA11B/aeb62a3ea1b8608e6c5cf4a83249dbae.mid
28.500698878790285,61.775978071268376,19.19977471708095,0.16876396430351356,0.25809512701764076,87.79591328183405,173.10082359775905,R/R/U/TRRRUTV12903CEA11B/fb4c6246efcf232bb1f1d47fda30efcf.mid
28.31361807838273,61.78793919760778,19.20619122249768,0.1700625572358582,0.2598460935703321,87.79591328183405,169.98166322807862,R/R/U/TRRRUTV12903CEA11B/745f66980de9ca27fe055cc65cf2b74c.mid
38.2192806710874,60.18792689680635,16.502788070725032,0.16930836302381413,0.24010395670461013,97.80228908990216,171.92858976725574,R/R/U/TRRRUTV12903CEA11B/318d30b900272aece6d75898eca3e6ff.mid
28.501042829644494,61.775978071268376,19.19977471708095,0.16897853969520898,0.2581522874158046,87.79591328183405,171.82025399322424,R/R/U/TRRRUTV12903CEA11B/6dfd2772e5111e4125558159dc5e8f74.mid
38.2192806710874,60.18792689680635,16.502788070725032,0.16930836302381413,0.24010395670461013,97.80228908990216,171.92858976725574,R/R/U/TRRRUTV12903CEA11B/450dc3adddb45b2d7a286adb72d38ae7.mid
20.767079396987867,56.1089824120603,12.514880377936601,0.28628172106299726,0.4091893973989232,92.08699748743719,200.44999133893978,R/R/U/TRRRUJO128E07813E7/ed75fd62360e499037c03f8a6ecef065.mid
5.445913557785602,71.59953703703704,14.421620849745477,0.6257532851851854,0.6979567189757516,126.80439814814815,196.57154651435653,R/R/U/TRRRUFD12903CD7092/6c460e4c53ab8c0b87f080b31ee89506.mid
5.445913557785602,71.59953703703704,14.421620849745477,0.6257532851851854,0.6979567189757516,126.80439814814815,196.57154651435653,R/R/U/TRRRUFD12903CD7092/6ca2a1f03a193c336e18e86b5d845f34.mid
38.40735128332014,66.15955129601394,9.944231650688721,0.13675512965981923,0.16964870854000666,93.19059028534089,248.57568319021348,R/R/I/TRRRILO128F422FFED/0ec315d7be357f130de5206e67c33b36.mid
11.508380476253127,52.6883230904302,11.587221424855985,0.46242134913666305,0.6842164128342967,82.3529411764706,186.77475390851177,R/R/I/TRRRILD128F92CB682/c74a105b542df0780a95d7b525cbc782.mid
11.508380476253127,52.6883230904302,11.587221424855985,0.46242134913666305,0.6842164128342966,82.3529411764706,186.77475390851177,R/R/I/TRRRILD128F92CB682/fa28c11c04a2d7a57171ebaaf12723ed.mid
21.327362742767644,53.66441332689522,8.850341988958146,0.29535387554321596,0.7542036665561122,71.57910832126187,155.57472610501077,R/R/I/TRRRIYO128F428CF6F/c8e58336ab243fc07c966e04dbe9fb09.mid
21.380276040302178,53.39184197848081,8.874822295915932,0.2951728232194474,0.7533674439566492,71.34607355066645,155.5749231665013,R/R/I/TRRRIYO128F428CF6F/645fe4e57138f6333dda0eff6c2e6122.mid
15.504531633563891,58.44074567243675,15.675177914132638,0.16256086717709722,0.13374592687279352,112.39147802929428,241.61531563954176,R/R/I/TRRRION128F145EBB7/9048c4045d7d8b2837f3725d7995dc1c.mid
13.259110595038788,57.19506726457399,12.691701543713444,0.8645721087482866,1.044092083704824,79.41330343796712,219.88687462203242,R/R/I/TRRRIVC12903CA6C5A/27102c9dfa29ac0e9d67b2ebf1bc371d.mid
13.030333445185958,57.19506726457399,12.691701543713444,0.863789106097409,1.0421463639175566,79.41330343796712,204.45705736245338,R/R/I/TRRRIVC12903CA6C5A/fa09fc4cc12b6f2d085ecb98650d2de6.mid
13.259110595038788,57.19506726457399,12.691701543713444,0.8645721087482866,1.044092083704824,79.41330343796712,219.88687462203242,R/R/I/TRRRIVC12903CA6C5A/ef6b163c2a5d18dbffa3b24aaf21419d.mid
13.259110595038788,57.19506726457399,12.691701543713444,0.8600553458870511,1.0401425640103819,79.41330343796712,219.88687462203242,R/R/I/TRRRIVC12903CA6C5A/6a4b5d29cecc86c2078f93edc8866299.mid
29.76431905215639,59.036686838124055,11.276296235868195,0.5458734379617373,0.6358086509114845,73.71709531013616,172.53107144814712,R/R/I/TRRRIVC12903CA6C5A/ee79e6b07b5bd944a4571918cdee715b.mid
13.067716281113007,57.19506726457399,12.691701543713442,0.8772489067716116,1.0594860796993582,79.41330343796712,216.6509615151314,R/R/I/TRRRIVC12903CA6C5A/9f9c81dd249087150c9eac829c0f7c89.mid
12.113110539845758,61.032823995472555,11.254756806287856,0.49051181380871534,0.38704025552894056,95.05376344086021,156.64670658682635,R/R/N/TRRRNPV128F42AAA55/b9dc31daae7e35deffae077a705e01e7.mid
24.479928546618368,57.704222611403,11.652659578894175,0.1962298112473231,0.2899363191131992,80.9034831679315,257.37962411308683,R/R/N/TRRRNKD12903CB3410/79e6b86376fc947baf8f2e259bf9a009.mid
24.041135912118737,57.692008555317905,11.656351535548529,0.1956000064812994,0.29031229734631414,80.90083608788645,257.53424657533907,R/R/N/TRRRNKD12903CB3410/57a7bd7572d0dd17868876b7e3cd8239.mid
24.041135912118737,57.692008555317905,11.656351535548529,0.1956000064812994,0.29031229734631414,80.90083608788645,257.53424657533907,R/R/N/TRRRNKD12903CB3410/175b544ee7dafaf906f3271d299e062b.mid
24.041135912118737,57.692008555317905,11.656351535548529,0.19560000648129938,0.29031229734631414,80.90083608788645,257.53424657533907,R/R/N/TRRRNKD12903CB3410/a04d6f748582e3bb25fc2d1108f71573.mid
20.634129516042105,60.07998596737414,11.61534534118538,0.5353527372288482,0.5038991470042767,69.67637256621646,173.28585687145744,R/R/N/TRRRNGS12903CD16D9/18e05979f4132614733c340185809dee.mid
19.27406458342991,59.90528509187346,12.014960701099882,0.5515043338242719,0.5181061586853399,67.24398560333397,170.74036377254342,R/R/N/TRRRNGS12903CD16D9/89c287bce7f330617e27c21ecc1861ab.mid
6.764388704717018,60.89135569201701,11.850888480394985,0.5526541095890438,0.659145184723221,67.2144544166273,182.4377457404984,R/R/G/TRRRGET128F426655D/d1403e64378e07bae14211cbdc2e7260.mid
12.362336325694667,56.56473724295506,12.890592026094284,0.6271188798909941,2.7877792532963572,88.75590251332825,184.4411171148997,R/R/Z/TRRRZEM128F4262F06/abba7de1d53c11769898c38e55e4ccb2.mid
10.736711813176404,59.18589743589744,14.328922019673735,0.4727454962250713,0.2556307891712762,100.0,199.74532960948258,R/R/Z/TRRRZXV128F92EFABF/5b876651d6dd687ec5869fbe04a67a11.mid
19.923365852752568,49.043239533287576,13.172654819246091,0.23471926614619093,0.27609244637680924,94.33218943033631,238.59772596709573,R/R/Z/TRRRZXV128F92EFABF/ca56807736c72e5ef56d322fa4bcb7bd.mid
24.85109978954895,52.39837823698666,17.99758223324727,0.4156228747057285,1.376114951843243,92.06748626732933,219.03881700554427,R/R/Z/TRRRZXV128F92EFABF/4b6cbe43e7349a96004ce1b0a298a41d.mid
23.35079497970081,54.58421143548109,14.932925388344419,0.38470609346317736,0.5140780534858074,82.08239765071687,222.892652809699,R/R/Z/TRRRZXV128F92EFABF/66e83ab916d4594163a059151dc9bec7.mid
19.923419907872567,49.043239533287576,13.172654819246091,0.23455203829691904,0.27606641259763415,94.33218943033631,235.03194364039146,R/R/Z/TRRRZXV128F92EFABF/73b02e78d2b5a28f2acfc1eff94cca1e.mid
5.12280701754386,64.32648401826484,9.742262212956511,0.7109375,0.5731189160187827,71.8670091324201,146.04540023894864,R/R/T/TRRRTLE12903CA241F/84a8b0703aecf12ba298fe05045ce4e0.mid
10.72987675950412,62.128445137805514,12.107128718615849,0.6171289509132865,0.5266632247902497,93.07982319292772,144.83205529476402,R/R/T/TRRRTLE12903CA241F/e8109ac3f8b9c06977915857d9d0669d.mid
6.994082144407099,62.68260188087774,12.615996394143814,0.76140503633588,0.6781086506321157,74.55094043887148,164.21059747371504,R/R/T/TRRRTLE12903CA241F/f598861571153c63792d722eb77e42dc.mid
49.48906126020826,58.18036704263047,13.098280934101693,0.19149191633610535,0.36494138888447597,91.45354616708086,161.5417574670545,R/R/T/TRRRTLE12903CA241F/68b5c0333aaf81192d7f9b5f77d7d4ec.mid
7.637930289553533,65.74130273871206,9.814794392978744,0.4704016370404737,0.48892505644907336,75.06883789785344,160.07280766284993,R/R/T/TRRRTLE12903CA241F/30de513f5c34030566e6f61a3d8b1163.mid
7.035627992835051,62.68260188087774,12.615996394143814,0.6034465179434427,0.5731056172760555,110.0,164.3160634964984,R/R/T/TRRRTLE12903CA241F/ad2b6abec9c4096e5080c5c33cd58129.mid
4.257597228782869,55.737278106508874,8.689766527095987,0.6377218934911243,0.6554808092506011,95.30295857988166,160.0,R/R/T/TRRRTLE12903CA241F/fdc1386e4c85f62e0c11b0bf5eccfd34.mid
16.2538598352043,55.31527559055118,13.336863944896482,0.4445343600721787,0.5764506469556788,63.56976377952756,152.7689831232297,R/R/T/TRRRTLE12903CA241F/db631b9c92ee8063d356dfe54823b006.mid
6.99095395295288,62.68260188087774,12.615996394143814,0.762603904382184,0.6778305146446574,74.55094043887148,164.21059747371504,R/R/T/TRRRTLE12903CA241F/03c40d86e31d2338098c9def708e6930.mid
5.927583858462336,61.836559139784946,10.919212474519707,1.0140044041666665,0.4548745933766007,96.52688172043011,92.10553744942501,R/R/T/TRRRTLE12903CA241F/a514469afda388d3a0117a8bf54268bd.mid
10.72987675950412,62.128445137805514,12.107128718615849,0.6171289509132865,0.5266632247902497,93.07982319292772,144.83205529476402,R/R/T/TRRRTLE12903CA241F/a6ad7d396f766436b95a0710ebdfa505.mid
13.565803039487248,63.180407371483994,11.647649726873901,0.5611051614936954,0.5070202584417637,90.0,168.4712428514084,R/R/T/TRRRTLE12903CA241F/c8d3c4d49ee383cd575aae12f812a4ab.mid
11.521452367917997,65.06992813709232,11.238031016264841,0.584203675200387,0.5206821152543446,94.36677722498618,159.20616207889327,R/R/T/TRRRTLE12903CA241F/cfef9b7427de93e8127d2e623777ebd8.mid
